season,seasonPhase,date,gamePk,venue,home,away,roof,temperatureF,feelsLikeF,humidity,precipitationProbability,windMph,windDirection,windOutScore,windOutFlag,windSpeedScore,windScore,temperatureScore,humidityScore,rainScore,coldGameFlag,turfFlag,hrWeatherAdjustment,totalBasesWeatherAdjustment,hitsWeatherAdjustment,pitcherStrikeoutsWeatherAdjustment,pitcherHitsAllowedWeatherAdjustment,pitcherEarnedRunsWeatherAdjustment,weatherConfidence,weatherSummary
2026,regular,2026-04-28,823310,Petco Park,SDP,CHC,open,58.4,56.2,63,,2.5,339,-1.0,0,0.167,-0.167,-0.58,0.26,0,0,0,-0.0084,-0.0055,-0.0033,0.0,-0.0035,-0.0042,Medium,Weather mostly neutral.
2026,regular,2026-04-28,823956,Dodger Stadium,LAD,MIA,open,54.9,52.8,65,,1.1,79,-1.0,0,0.073,-0.073,-0.755,0.3,0,0,0,-0.0081,-0.0056,-0.0035,0.0,-0.0035,-0.0044,Medium,cold temperature suppresses carry
2026,regular,2026-04-29,824445,Progressive Field,CLE,TBR,open,49.5,44.0,88,,10.7,23,-1.0,0,0.713,-0.713,-1,0.76,0,1,0,-0.022,-0.014,-0.0083,0.0,-0.009,-0.0107,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-29,823717,Target Field,MIN,SEA,open,51.0,43.1,41,,8.4,310,-1.0,0,0.56,-0.56,-0.95,-0.18,0,1,0,-0.0212,-0.0137,-0.0072,0.0,-0.0077,-0.0092,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-29,822907,Globe Life Field,TEX,NYY,retractable,64.5,64.3,79,,6.6,22,-1.0,0,0.44,-0.44,-0.275,0.58,0.016,0,1,-0.0049,-0.003,-0.0019,0.0,-0.0021,-0.0025,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-29,822821,Rogers Centre,TOR,BOS,retractable,45.5,39.8,78,,7.3,337,-0.4,0,0.487,-0.195,-1,0.56,0,1,1,-0.0061,-0.0041,-0.0026,0.0,-0.0027,-0.0033,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-29,823958,Dodger Stadium,LAD,MIA,open,66.7,63.3,44,,4.5,217,1.0,1,0.3,0.3,-0.165,-0.12,0,0,0,0.004,0.0022,0.0011,-0.0012,0.0014,0.0016,Medium,Weather mostly neutral.
2026,regular,2026-04-29,823312,Petco Park,SDP,CHC,open,62.1,62.0,73,,2.4,248,-0.4,0,0.16,-0.064,-0.395,0.46,0,0,0,-0.0038,-0.0026,-0.002,0.0,-0.002,-0.0025,Medium,Weather mostly neutral.
2026,regular,2026-04-29,824525,Great American Ball Park,CIN,COL,open,55.0,49.6,66,,9.1,338,-1.0,0,0.607,-0.607,-0.75,0.32,0,0,0,-0.0187,-0.0119,-0.0066,0.0,-0.0072,-0.0086,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-29,823392,PNC Park,PIT,STL,open,50.4,47.1,95,,7.1,319,-0.4,0,0.473,-0.189,-0.98,0.9,0,0,0,-0.0109,-0.0073,-0.0051,0.0,-0.0052,-0.0064,Medium,cold temperature suppresses carry
2026,regular,2026-04-29,823633,Citi Field,NYM,WSN,open,48.8,45.7,90,,5.0,153,0.4,1,0.333,0.133,-1,0.8,0.124,0,0,-0.0056,-0.0042,-0.0034,-0.0005,-0.0033,-0.0042,Medium,cold temperature suppresses carry
2026,regular,2026-04-29,824930,Truist Park,ATL,DET,open,68.5,72.2,91,,5.1,290,-0.4,0,0.34,-0.136,-0.075,0.82,0,0,0,-0.001,-0.0005,-0.0011,0.0,-0.0013,-0.0015,Medium,Weather mostly neutral.
2026,regular,2026-04-29,823796,American Family Field,MIL,ARI,retractable,41.1,36.9,92,,3.8,236,0.4,1,0.253,0.101,-1,0.84,0,1,1,-0.0027,-0.0021,-0.0017,-0.0002,-0.0016,-0.0021,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-30,823471,Citizens Bank Park,PHI,SFG,open,54.8,49.5,69,,9.3,309,-0.4,0,0.62,-0.248,-0.76,0.38,0,0,0,-0.0114,-0.0075,-0.0045,0.0,-0.0048,-0.0058,Medium,cold temperature suppresses carry
2026,regular,2026-04-30,824850,Oriole Park at Camden Yards,BAL,HOU,open,65.2,57.8,38,,11.3,286,1.0,1,0.753,0.753,-0.24,-0.24,0,0,0,0.0119,0.0069,0.0036,-0.003,0.0043,0.0048,Medium,wind appears hitter-friendly
2026,regular,2026-04-30,824929,Truist Park,ATL,DET,open,70.2,67.6,52,,9.7,319,-1.0,0,0.647,-0.647,0.01,0.04,0,0,0,-0.0127,-0.0076,-0.0038,-0.0,-0.0045,-0.0051,Medium,wind appears pitcher-friendly
2026,regular,2026-04-30,824848,Oriole Park at Camden Yards,BAL,HOU,open,65.2,57.8,38,,11.3,286,1.0,1,0.753,0.753,-0.24,-0.24,0,0,0,0.0119,0.0069,0.0036,-0.003,0.0043,0.0048,Medium,wind appears hitter-friendly
2026,regular,2026-04-30,823391,PNC Park,PIT,STL,open,51.6,45.7,53,,8.4,304,0.0,0,0.56,0.0,-0.92,0.06,0.016,0,0,-0.0091,-0.0064,-0.0037,0.0,-0.0037,-0.0046,Medium,cold temperature suppresses carry
2026,regular,2026-04-30,823472,Citizens Bank Park,PHI,SFG,open,65.7,61.2,44,,8.8,306,-0.4,0,0.587,-0.235,-0.215,-0.12,0,0,0,-0.0072,-0.0046,-0.0023,0.0,-0.0025,-0.003,Medium,Weather mostly neutral.
2026,regular,2026-04-30,824524,Great American Ball Park,CIN,COL,open,58.3,52.0,35,,8.0,328,-1.0,0,0.533,-0.533,-0.585,-0.3,0,0,0,-0.0174,-0.0111,-0.0055,0.0,-0.0061,-0.0072,Medium,wind appears pitcher-friendly
2026,regular,2026-04-30,823634,Citi Field,NYM,WSN,open,60.5,57.7,63,,5.4,308,0.4,1,0.36,0.144,-0.475,0.26,0,0,0,-0.0011,-0.0011,-0.001,-0.0006,-0.0009,-0.0012,Medium,Weather mostly neutral.
2026,regular,2026-04-30,823795,American Family Field,MIL,ARI,retractable,41.0,34.6,70,,5.9,105,0.4,1,0.393,0.157,-1,0.4,0,1,1,-0.0028,-0.0022,-0.0015,-0.0003,-0.0014,-0.0019,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-30,825016,Oakland Coliseum,ATH,KCR,open,57.6,55.7,85,,6.9,237,0.0,0,0.46,0.0,-0.62,0.7,0,0,0,-0.0041,-0.0029,-0.0025,0.0,-0.0025,-0.0031,Medium,Weather mostly neutral.
2026,regular,2026-05-01,824686,Wrigley Field,CHC,ARI,open,42.0,35.6,66,,5.9,46,-1.0,0,0.393,-0.393,-1,0.32,0,1,0,-0.0169,-0.0111,-0.0064,0.0,-0.0068,-0.0081,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,824287,Comerica Park,DET,TEX,open,41.1,35.5,74,,4.8,63,-0.4,0,0.32,-0.128,-1,0.48,0.016,1,0,-0.0112,-0.0076,-0.0048,0.0,-0.0049,-0.0061,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,823389,PNC Park,PIT,CIN,open,42.4,36.8,85,,6.8,322,-0.4,0,0.453,-0.181,-1,0.7,0,1,0,-0.0115,-0.0078,-0.0051,0.0,-0.0053,-0.0065,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,822744,Nationals Park,WSN,MIL,open,56.4,52.0,60,,6.0,147,0.4,1,0.4,0.16,-0.68,0.2,0,0,0,-0.003,-0.0024,-0.0018,-0.0006,-0.0016,-0.0021,Medium,Weather mostly neutral.
2026,regular,2026-05-01,823557,Yankee Stadium,NYY,BAL,open,51.4,47.6,77,,5.7,184,0.4,1,0.38,0.152,-0.93,0.54,0,0,0,-0.0046,-0.0036,-0.0028,-0.0006,-0.0027,-0.0034,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,824772,Fenway Park,BOS,HOU,open,48.5,44.6,69,,2.9,178,0.0,0,0.193,0.0,-1,0.38,0,1,0,-0.0089,-0.0062,-0.004,0.0,-0.004,-0.005,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,822990,Tropicana Field,TBR,SFG,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-05-01,823877,loanDepot park,MIA,PHI,retractable,79.2,83.7,71,,6.9,194,1.0,1,0.46,0.46,0.46,0.42,0,0,1,0.0075,0.0048,0.0023,-0.0016,0.0025,0.003,Medium,warm temperature favors carry; wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-05-01,823713,Target Field,MIN,TOR,open,39.7,34.2,72,,3.7,61,0.4,1,0.247,0.099,-1,0.44,0,1,0,-0.0067,-0.0049,-0.0034,-0.0004,-0.0033,-0.0042,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,823066,Busch Stadium,STL,LAD,open,53.8,49.9,78,,7.5,325,-0.4,0,0.5,-0.2,-0.81,0.56,0,0,0,-0.0104,-0.007,-0.0044,0.0,-0.0046,-0.0057,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,824366,Coors Field,COL,ATL,open,40.5,35.9,87,,3.9,173,1.0,1,0.26,0.26,-1,0.74,0,1,0,-0.0026,-0.0024,-0.0024,-0.001,-0.0022,-0.0029,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,825012,Oakland Coliseum,ATH,CLE,open,54.3,52.2,96,,7.3,203,0.4,1,0.487,0.195,-0.785,0.92,0,0,0,-0.0012,-0.0013,-0.002,-0.0008,-0.0018,-0.0024,Medium,cold temperature suppresses carry
2026,regular,2026-05-01,823309,Petco Park,SDP,CHW,open,58.1,58.7,85,,1.3,117,1.0,1,0.087,0.087,-0.595,0.7,0,0,0,-0.0021,-0.0017,-0.0019,-0.0003,-0.0018,-0.0023,Medium,Weather mostly neutral.
2026,regular,2026-05-01,823146,T-Mobile Park,SEA,KCR,retractable,54.3,51.3,75,,5.1,38,-1.0,0,0.34,-0.34,-0.785,0.5,0,0,1,-0.0066,-0.0043,-0.0026,0.0,-0.0028,-0.0033,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-05-02,823554,Yankee Stadium,NYY,BAL,open,58.6,52.5,40,,6.3,311,0.4,1,0.42,0.168,-0.57,-0.2,0,0,0,-0.0029,-0.0024,-0.0013,-0.0007,-0.0011,-0.0015,Medium,Weather mostly neutral.
2026,regular,2026-05-02,823715,Target Field,MIN,TOR,open,64.6,57.5,30,,7.9,242,0.0,0,0.527,0.0,-0.27,-0.4,0,0,0,-0.0039,-0.0027,-0.0011,0.0,-0.0011,-0.0014,Medium,Weather mostly neutral.
2026,regular,2026-05-02,824685,Wrigley Field,CHC,ARI,open,52.1,48.2,57,,2.1,164,0.4,1,0.14,0.056,-0.895,0.14,0,0,0,-0.0074,-0.0053,-0.0032,-0.0002,-0.0032,-0.004,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,825014,Oakland Coliseum,ATH,CLE,open,54.0,50.4,85,,8.3,271,-0.4,0,0.553,-0.221,-0.8,0.7,0,0,0,-0.0103,-0.0069,-0.0045,0.0,-0.0047,-0.0058,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,823388,PNC Park,PIT,CIN,open,42.3,36.2,63,,5.1,315,-0.4,0,0.34,-0.136,-1,0.26,0,1,0,-0.0119,-0.0081,-0.0048,0.0,-0.005,-0.0061,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,822746,Nationals Park,WSN,MIL,open,54.7,48.5,44,,6.0,337,-1.0,0,0.4,-0.4,-0.765,-0.12,0,0,0,-0.016,-0.0104,-0.0055,0.0,-0.0059,-0.007,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-05-02,824771,Fenway Park,BOS,HOU,open,50.4,49.2,85,,0.4,236,1.0,1,0.027,0.027,-0.98,0.7,0,0,0,-0.0072,-0.0051,-0.0038,-0.0001,-0.0037,-0.0047,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,822988,Tropicana Field,TBR,SFG,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-05-02,823067,Busch Stadium,STL,LAD,open,49.0,46.0,71,,1.6,180,1.0,1,0.107,0.107,-1,0.42,0,0,0,-0.0066,-0.0049,-0.0034,-0.0004,-0.0033,-0.0041,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,824284,Comerica Park,DET,TEX,open,42.2,36.9,72,,4.0,227,1.0,1,0.267,0.267,-1,0.44,0,1,0,-0.0033,-0.0029,-0.0024,-0.0011,-0.0021,-0.0029,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,824365,Coors Field,COL,ATL,open,45.8,41.9,71,,2.1,317,-0.4,0,0.14,-0.056,-1,0.42,0,1,0,-0.0099,-0.0068,-0.0043,0.0,-0.0044,-0.0054,Medium,cold temperature suppresses carry
2026,regular,2026-05-02,823308,Petco Park,SDP,CHW,open,62.0,62.6,82,,3.3,288,-1.0,0,0.22,-0.22,-0.4,0.64,0,0,0,-0.0065,-0.0042,-0.0029,0.0,-0.0031,-0.0038,Medium,Weather mostly neutral.
2026,regular,2026-05-02,824042,Angel Stadium,LAA,NYM,open,58.7,59.8,92,,2.4,177,1.0,1,0.16,0.16,-0.565,0.84,0,0,0,0.0001,-0.0004,-0.0013,-0.0006,-0.0011,-0.0015,Medium,Weather mostly neutral.
2026,regular,2026-05-02,823144,T-Mobile Park,SEA,KCR,retractable,54.5,53.5,75,,0.2,180,1.0,1,0.013,0.013,-0.775,0.5,0,0,1,-0.003,-0.0021,-0.0015,-0.0,-0.0015,-0.0019,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-05-03,823711,Target Field,MIN,TOR,open,70.6,63.6,16,,9.3,304,-1.0,0,0.62,-0.62,0.03,-0.68,0,0,0,-0.0141,-0.0086,-0.0036,-0.0001,-0.0042,-0.0048,Medium,wind appears pitcher-friendly
2026,regular,2026-05-03,824769,Fenway Park,BOS,HOU,open,52.9,42.1,35,,14.5,301,1.0,1,0.967,0.967,-0.855,-0.3,0,1,0,0.0099,0.005,0.0024,-0.0039,0.0033,0.0035,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-05-03,823387,PNC Park,PIT,CIN,open,57.2,48.4,35,,10.8,256,0.4,1,0.72,0.288,-0.64,-0.3,0,0,0,-0.0015,-0.0016,-0.0008,-0.0012,-0.0005,-0.0009,Medium,Weather mostly neutral.
2026,regular,2026-05-03,823555,Yankee Stadium,NYY,BAL,open,57.4,46.3,27,,14.5,300,0.4,1,0.967,0.387,-0.63,-0.46,0,0,0,0.0001,-0.0007,-0.0002,-0.0015,0.0002,-0.0001,Medium,Weather mostly neutral.
2026,regular,2026-05-03,822987,Tropicana Field,TBR,SFG,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-05-03,823875,loanDepot park,MIA,PHI,retractable,75.0,79.2,81,,7.4,33,-1.0,0,0.493,-0.493,0.25,0.62,1,0,1,-0.0053,-0.003,-0.002,-0.0004,-0.0022,-0.0023,Low,wind appears pitcher-friendly; rain/precipitation risk lowers confidence; retractable roof uncertainty halves adjustment
2026,regular,2026-05-03,823065,Busch Stadium,STL,LAD,open,73.7,68.9,37,,8.4,197,1.0,1,0.56,0.56,0.185,-0.26,0,0,0,0.0123,0.0075,0.0041,-0.0028,0.0047,0.0054,Medium,wind appears hitter-friendly
2026,regular,2026-05-03,824687,Wrigley Field,CHC,ARI,open,63.2,57.1,49,,10.8,203,1.0,1,0.72,0.72,-0.34,-0.02,0,0,0,0.0109,0.0062,0.003,-0.0029,0.0037,0.0041,Medium,wind appears hitter-friendly
2026,regular,2026-05-03,824364,Coors Field,COL,ATL,open,63.0,59.6,42,,2.0,164,0.4,1,0.133,0.053,-0.35,-0.16,0,0,0,-0.0029,-0.0021,-0.0011,-0.0002,-0.001,-0.0013,Medium,Weather mostly neutral.
2026,regular,2026-05-03,825013,Oakland Coliseum,ATH,CLE,open,57.0,53.2,74,,8.4,245,-0.4,0,0.56,-0.224,-0.65,0.48,0,0,0,-0.0095,-0.0063,-0.0039,0.0,-0.0042,-0.005,Medium,Weather mostly neutral.
2026,regular,2026-05-03,824043,Angel Stadium,LAA,NYM,open,61.2,59.5,68,,4.6,194,1.0,1,0.307,0.307,-0.44,0.36,0,0,0,0.0028,0.0013,0.0001,-0.0012,0.0004,0.0003,Medium,Weather mostly neutral.
2026,regular,2026-05-03,823145,T-Mobile Park,SEA,KCR,retractable,69.7,65.3,40,,7.0,11,-1.0,0,0.467,-0.467,-0.015,-0.2,0,0,1,-0.005,-0.0031,-0.0014,0.0,-0.0017,-0.0019,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-05-03,823307,Petco Park,SDP,CHW,open,63.2,60.7,62,,5.9,251,-0.4,0,0.393,-0.157,-0.34,0.24,0.016,0,0,-0.0059,-0.0038,-0.0023,0.0,-0.0025,-0.003,Medium,Weather mostly neutral.
2026,regular,2026-05-03,824285,Comerica Park,DET,TEX,open,51.2,43.4,65,,12.6,210,1.0,1,0.84,0.84,-0.94,0.3,0,1,0,0.0083,0.0041,0.0013,-0.0034,0.0021,0.002,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-05-04,824363,Coors Field,COL,NYM,open,54.2,49.7,60,,5.3,5,-1.0,0,0.353,-0.353,-0.79,0.2,0,0,0,-0.0144,-0.0094,-0.0053,0.0,-0.0056,-0.0068,Medium,cold temperature suppresses carry
2026,regular,2026-05-04,824283,Comerica Park,DET,BOS,open,62.6,57.0,71,,15.5,229,1.0,1,1,1.0,-0.37,0.42,0.016,0,0,0.0175,0.0102,0.0045,-0.004,0.0055,0.0061,Medium,wind appears hitter-friendly
2026,regular,2026-05-04,822984,Tropicana Field,TBR,TOR,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-05-04,823552,Yankee Stadium,NYY,BAL,open,62.7,57.3,48,,8.5,183,0.4,1,0.567,0.227,-0.365,-0.04,0,0,0,0.0008,0.0001,-0.0001,-0.0009,0.0001,-0.0,Medium,Weather mostly neutral.
2026,regular,2026-05-04,824684,Wrigley Field,CHC,CIN,open,62.2,59.2,71,,8.9,258,1.0,1,0.593,0.593,-0.39,0.42,0,0,0,0.0092,0.0052,0.002,-0.0024,0.0026,0.0028,Medium,wind appears hitter-friendly
2026,regular,2026-05-04,824120,Kauffman Stadium,KCR,CLE,open,62.2,60.9,80,,7.9,234,0.4,1,0.527,0.211,-0.39,0.6,0,0,0,0.0021,0.001,-0.0003,-0.0008,-0.0001,-0.0003,Medium,Weather mostly neutral.
2026,regular,2026-05-04,823064,Busch Stadium,STL,MIL,open,66.0,65.7,63,,3.0,323,-0.4,0,0.2,-0.08,-0.2,0.26,0,0,0,-0.0028,-0.0018,-0.0013,0.0,-0.0014,-0.0016,Medium,Weather mostly neutral.
2026,regular,2026-05-04,824201,Minute Maid Park,HOU,LAD,retractable,62.1,60.7,69,,4.7,185,1.0,1,0.313,0.313,-0.395,0.38,0,0,1,0.0017,0.0009,0.0002,-0.0006,0.0003,0.0003,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-05-04,824039,Angel Stadium,LAA,CHW,open,61.3,59.9,66,,3.3,242,0.4,1,0.22,0.088,-0.435,0.32,0,0,0,-0.0016,-0.0013,-0.0012,-0.0004,-0.0011,-0.0015,Medium,Weather mostly neutral.
2026,regular,2026-05-04,823143,T-Mobile Park,SEA,ATL,retractable,56.4,54.9,74,,2.4,34,-1.0,0,0.16,-0.16,-0.68,0.48,0,0,1,-0.0043,-0.0029,-0.0018,0.0,-0.0019,-0.0023,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-05-04,823228,Oracle Park,SFG,SDP,open,55.1,52.8,85,,6.2,215,1.0,1,0.413,0.413,-0.745,0.7,0,0,0,0.0029,0.0011,-0.0005,-0.0017,-0.0001,-0.0004,Medium,wind appears hitter-friendly
