season,seasonPhase,date,gamePk,gameDate,venue,home,away,latitude,longitude,roof,weatherSource,matchedHour,temperatureF,feelsLikeF,humidity,precipitationProbability,precipitation,windMph,windDirection,windGustMph,pressureMsl,cloudCover,parkSurface,updatedAt
2026,regular,2026-04-29,822907,2026-04-29T18:35:00Z,Globe Life Field,TEX,NYY,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-29T18:00,64.5,64.3,79,,0.004,6.6,22,19.0,1012.7,100,turf,2026-05-07T08:20:54.261103+00:00
2026,regular,2026-04-29,822821,2026-04-29T19:07:00Z,Rogers Centre,TOR,BOS,43.6414,-79.3894,retractable,open_meteo_archive,2026-04-29T19:00,45.5,39.8,78,,,7.3,337,18.8,1009.4,100,turf,2026-05-07T08:20:54.930719+00:00
2026,regular,2026-04-29,823958,2026-04-29T19:10:00Z,Dodger Stadium,LAD,MIA,34.0739,-118.24,open,open_meteo_archive,2026-04-29T19:00,66.7,63.3,44,,,4.5,217,17.4,1013.7,,grass,2026-05-07T08:20:55.601217+00:00
2026,regular,2026-04-29,823312,2026-04-29T20:10:00Z,Petco Park,SDP,CHC,32.7073,-117.1566,open,open_meteo_archive,2026-04-29T20:00,62.1,62.0,73,,,2.4,248,11.2,1015.6,100,grass,2026-05-07T08:20:56.239134+00:00
2026,regular,2026-04-29,824525,2026-04-29T22:40:00Z,Great American Ball Park,CIN,COL,39.0979,-84.5081,open,open_meteo_archive,2026-04-29T22:00,55.0,49.6,66,,,9.1,338,23.3,1013.6,87,grass,2026-05-07T08:20:56.865269+00:00
2026,regular,2026-04-29,823392,2026-04-29T22:40:00Z,PNC Park,PIT,STL,40.4469,-80.0057,open,open_meteo_archive,2026-04-29T22:00,50.4,47.1,95,,,7.1,319,17.9,1010.4,43,grass,2026-05-07T08:20:57.516089+00:00
2026,regular,2026-04-29,823633,2026-04-29T23:10:00Z,Citi Field,NYM,WSN,40.7571,-73.8458,open,open_meteo_archive,2026-04-29T23:00,48.8,45.7,90,,0.031,5.0,153,11.6,1011.1,100,grass,2026-05-07T08:20:58.181720+00:00
2026,regular,2026-04-29,824930,2026-04-29T23:15:00Z,Truist Park,ATL,DET,33.8907,-84.4677,open,open_meteo_archive,2026-04-29T23:00,68.5,72.2,91,,,5.1,290,10.5,1011.4,100,grass,2026-05-07T08:20:58.793400+00:00
2026,regular,2026-04-29,823796,2026-04-29T23:40:00Z,American Family Field,MIL,ARI,43.028,-87.9712,retractable,open_meteo_archive,2026-04-29T23:00,41.1,36.9,92,,,3.8,236,6.7,1017.1,2,turf,2026-05-07T08:20:59.427312+00:00
2026,regular,2026-04-30,823471,2026-04-30T21:35:00Z,Citizens Bank Park,PHI,SFG,39.9061,-75.1665,open,open_meteo_archive,2026-04-30T21:00,54.8,49.5,69,,,9.3,309,18.8,1010.6,19,grass,2026-05-07T08:21:35.241651+00:00
2026,regular,2026-04-30,824850,2026-04-30T16:40:00Z,Oriole Park at Camden Yards,BAL,HOU,39.284,-76.6217,open,open_meteo_archive,2026-04-30T16:00,65.2,57.8,38,,,11.3,286,28.6,1007.9,64,grass,2026-05-07T08:21:35.914510+00:00
2026,regular,2026-04-30,824929,2026-04-30T16:15:00Z,Truist Park,ATL,DET,33.8907,-84.4677,open,open_meteo_archive,2026-04-30T16:00,70.2,67.6,52,,,9.7,319,22.1,1011.5,100,grass,2026-05-07T08:21:36.558169+00:00
2026,regular,2026-04-30,824848,2026-04-30T16:35:00Z,Oriole Park at Camden Yards,BAL,HOU,39.284,-76.6217,open,open_meteo_archive,2026-04-30T16:00,65.2,57.8,38,,,11.3,286,28.6,1007.9,64,grass,2026-05-07T08:21:37.226793+00:00
2026,regular,2026-04-30,823391,2026-04-30T16:35:00Z,PNC Park,PIT,STL,40.4469,-80.0057,open,open_meteo_archive,2026-04-30T16:00,51.6,45.7,53,,0.004,8.4,304,23.3,1013.5,59,grass,2026-05-07T08:21:37.873121+00:00
2026,regular,2026-04-30,823472,2026-04-30T16:35:00Z,Citizens Bank Park,PHI,SFG,39.9061,-75.1665,open,open_meteo_archive,2026-04-30T16:00,65.7,61.2,44,,,8.8,306,21.0,1006.8,23,grass,2026-05-07T08:21:38.723182+00:00
2026,regular,2026-04-30,824524,2026-04-30T16:40:00Z,Great American Ball Park,CIN,COL,39.0979,-84.5081,open,open_meteo_archive,2026-04-30T16:00,58.3,52.0,35,,,8.0,328,21.5,1016.3,54,grass,2026-05-07T08:21:39.438224+00:00
2026,regular,2026-04-30,823634,2026-04-30T17:10:00Z,Citi Field,NYM,WSN,40.7571,-73.8458,open,open_meteo_archive,2026-04-30T17:00,60.5,57.7,63,,,5.4,308,17.0,1006.7,37,grass,2026-05-07T08:21:40.150044+00:00
2026,regular,2026-04-30,823795,2026-04-30T17:40:00Z,American Family Field,MIL,ARI,43.028,-87.9712,retractable,open_meteo_archive,2026-04-30T17:00,41.0,34.6,70,,,5.9,105,15.2,1016.3,100,turf,2026-05-07T08:21:40.765433+00:00
2026,regular,2026-04-30,825016,2026-04-30T19:05:00Z,Oakland Coliseum,ATH,KCR,37.7516,-122.2005,open,open_meteo_archive,2026-04-30T19:00,57.6,55.7,85,,,6.9,237,19.2,1013.9,1,grass,2026-05-07T08:21:41.411533+00:00
2026,regular,2026-05-01,824686,2026-05-01T18:20:00Z,Wrigley Field,CHC,ARI,41.9484,-87.6553,open,open_meteo_archive,2026-05-01T18:00,42.0,35.6,66,,,5.9,46,16.8,1019.0,42,grass,2026-05-07T08:22:17.466790+00:00
2026,regular,2026-05-01,824287,2026-05-01T22:40:00Z,Comerica Park,DET,TEX,42.339,-83.0485,open,open_meteo_archive,2026-05-01T22:00,41.1,35.5,74,,0.004,4.8,63,9.8,1016.9,98,grass,2026-05-07T08:22:18.146098+00:00
2026,regular,2026-05-01,823389,2026-05-01T22:45:00Z,PNC Park,PIT,CIN,40.4469,-80.0057,open,open_meteo_archive,2026-05-01T22:00,42.4,36.8,85,,,6.8,322,18.6,1015.7,99,grass,2026-05-07T08:22:18.813270+00:00
2026,regular,2026-05-01,822744,2026-05-01T22:45:00Z,Nationals Park,WSN,MIL,38.873,-77.0074,open,open_meteo_archive,2026-05-01T22:00,56.4,52.0,60,,,6.0,147,14.5,1011.9,100,grass,2026-05-07T08:22:19.492419+00:00
2026,regular,2026-05-01,823557,2026-05-01T23:05:00Z,Yankee Stadium,NYY,BAL,40.8296,-73.9262,open,open_meteo_archive,2026-05-01T23:00,51.4,47.6,77,,,5.7,184,13.6,1012.0,19,grass,2026-05-07T08:22:20.132993+00:00
2026,regular,2026-05-01,824772,2026-05-01T23:10:00Z,Fenway Park,BOS,HOU,42.3467,-71.0972,open,open_meteo_archive,2026-05-01T23:00,48.5,44.6,69,,,2.9,178,4.5,1011.6,59,grass,2026-05-07T08:22:20.752326+00:00
2026,regular,2026-05-01,822990,2026-05-01T23:10:00Z,Tropicana Field,TBR,SFG,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:22:20.752353+00:00
2026,regular,2026-05-01,823877,2026-05-01T23:10:00Z,loanDepot park,MIA,PHI,25.7781,-80.2197,retractable,open_meteo_archive,2026-05-01T23:00,79.2,83.7,71,,,6.9,194,17.2,1012.9,2,turf,2026-05-07T08:22:21.407336+00:00
2026,regular,2026-05-01,823713,2026-05-02T00:10:00Z,Target Field,MIN,TOR,44.9817,-93.2776,open,open_meteo_archive,2026-05-01T00:00,39.7,34.2,72,,,3.7,61,6.7,1017.8,91,grass,2026-05-07T08:22:22.078677+00:00
2026,regular,2026-05-01,823066,2026-05-02T00:15:00Z,Busch Stadium,STL,LAD,38.6226,-90.1928,open,open_meteo_archive,2026-05-01T00:00,53.8,49.9,78,,,7.5,325,16.1,1016.3,99,grass,2026-05-07T08:22:22.698806+00:00
2026,regular,2026-05-01,824366,2026-05-02T00:40:00Z,Coors Field,COL,ATL,39.7559,-104.9942,open,open_meteo_archive,2026-05-01T00:00,40.5,35.9,87,,,3.9,173,8.5,1021.8,100,grass,2026-05-07T08:22:23.339774+00:00
2026,regular,2026-05-01,825012,2026-05-02T01:40:00Z,Oakland Coliseum,ATH,CLE,37.7516,-122.2005,open,open_meteo_archive,2026-05-01T01:00,54.3,52.2,96,,,7.3,203,15.2,1015.1,91,grass,2026-05-07T08:22:59.186677+00:00
2026,regular,2026-05-01,823309,2026-05-02T01:40:00Z,Petco Park,SDP,CHW,32.7073,-117.1566,open,open_meteo_archive,2026-05-01T01:00,58.1,58.7,85,,,1.3,117,3.4,1014.0,15,grass,2026-05-07T08:22:59.869550+00:00
2026,regular,2026-05-01,823146,2026-05-02T01:45:00Z,T-Mobile Park,SEA,KCR,47.5914,-122.3325,retractable,open_meteo_archive,2026-05-01T01:00,54.3,51.3,75,,,5.1,38,11.0,1016.3,82,turf,2026-05-07T08:23:00.545239+00:00
2026,regular,2026-05-02,823554,2026-05-02T17:35:00Z,Yankee Stadium,NYY,BAL,40.8296,-73.9262,open,open_meteo_archive,2026-05-02T17:00,58.6,52.5,40,,,6.3,311,17.2,1010.0,98,grass,2026-05-07T08:23:01.215316+00:00
2026,regular,2026-05-02,823715,2026-05-02T18:10:00Z,Target Field,MIN,TOR,44.9817,-93.2776,open,open_meteo_archive,2026-05-02T18:00,64.6,57.5,30,,,7.9,242,19.2,1010.8,100,grass,2026-05-07T08:23:01.854075+00:00
2026,regular,2026-05-02,824685,2026-05-02T18:20:00Z,Wrigley Field,CHC,ARI,41.9484,-87.6553,open,open_meteo_archive,2026-05-02T18:00,52.1,48.2,57,,,2.1,164,8.9,1017.4,92,grass,2026-05-07T08:23:02.474170+00:00
2026,regular,2026-05-02,825014,2026-05-02T20:05:00Z,Oakland Coliseum,ATH,CLE,37.7516,-122.2005,open,open_meteo_archive,2026-05-02T20:00,54.0,50.4,85,,,8.3,271,21.3,1012.1,100,grass,2026-05-07T08:23:03.124295+00:00
2026,regular,2026-05-02,823388,2026-05-02T20:05:00Z,PNC Park,PIT,CIN,40.4469,-80.0057,open,open_meteo_archive,2026-05-02T20:00,42.3,36.2,63,,,5.1,315,18.6,1016.9,24,grass,2026-05-07T08:23:03.795174+00:00
2026,regular,2026-05-02,822746,2026-05-02T20:05:00Z,Nationals Park,WSN,MIL,38.873,-77.0074,open,open_meteo_archive,2026-05-02T20:00,54.7,48.5,44,,,6.0,337,15.2,1012.6,99,grass,2026-05-07T08:23:04.409479+00:00
2026,regular,2026-05-02,824771,2026-05-02T20:10:00Z,Fenway Park,BOS,HOU,42.3467,-71.0972,open,open_meteo_archive,2026-05-02T20:00,50.4,49.2,85,,,0.4,236,14.3,1010.4,99,grass,2026-05-07T08:23:05.399089+00:00
2026,regular,2026-05-02,822988,2026-05-02T22:10:00Z,Tropicana Field,TBR,SFG,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:23:40.584010+00:00
2026,regular,2026-05-02,823067,2026-05-02T23:15:00Z,Busch Stadium,STL,LAD,38.6226,-90.1928,open,open_meteo_archive,2026-05-02T23:00,49.0,46.0,71,,,1.6,180,2.2,1019.6,,grass,2026-05-07T08:23:41.304479+00:00
2026,regular,2026-05-02,824284,2026-05-02T23:15:00Z,Comerica Park,DET,TEX,42.339,-83.0485,open,open_meteo_archive,2026-05-02T23:00,42.2,36.9,72,,,4.0,227,7.6,1016.6,,grass,2026-05-07T08:23:42.405484+00:00
2026,regular,2026-05-02,824365,2026-05-03T00:10:00Z,Coors Field,COL,ATL,39.7559,-104.9942,open,open_meteo_archive,2026-05-02T00:00,45.8,41.9,71,,,2.1,317,4.5,1019.3,,grass,2026-05-07T08:23:43.342810+00:00
2026,regular,2026-05-02,823308,2026-05-03T00:40:00Z,Petco Park,SDP,CHW,32.7073,-117.1566,open,open_meteo_archive,2026-05-02T00:00,62.0,62.6,82,,,3.3,288,8.9,1013.9,94,grass,2026-05-07T08:23:43.982386+00:00
2026,regular,2026-05-02,824042,2026-05-03T01:38:00Z,Angel Stadium,LAA,NYM,33.8003,-117.8827,open,open_meteo_archive,2026-05-02T01:00,58.7,59.8,92,,,2.4,177,6.7,1014.1,100,grass,2026-05-07T08:23:44.611373+00:00
2026,regular,2026-05-02,823144,2026-05-03T01:40:00Z,T-Mobile Park,SEA,KCR,47.5914,-122.3325,retractable,open_meteo_archive,2026-05-02T01:00,54.5,53.5,75,,,0.2,180,6.5,1016.9,82,turf,2026-05-07T08:23:45.262243+00:00
2026,regular,2026-05-03,823711,2026-05-03T16:45:00Z,Target Field,MIN,TOR,44.9817,-93.2776,open,open_meteo_archive,2026-05-03T16:00,70.6,63.6,16,,,9.3,304,25.7,1004.9,4,grass,2026-05-07T08:23:45.926910+00:00
2026,regular,2026-05-03,824769,2026-05-03T17:35:00Z,Fenway Park,BOS,HOU,42.3467,-71.0972,open,open_meteo_archive,2026-05-03T17:00,52.9,42.1,35,,,14.5,301,38.3,1006.3,98,grass,2026-05-07T08:23:46.537439+00:00
2026,regular,2026-05-03,823387,2026-05-03T17:35:00Z,PNC Park,PIT,CIN,40.4469,-80.0057,open,open_meteo_archive,2026-05-03T17:00,57.2,48.4,35,,,10.8,256,28.4,1013.8,100,grass,2026-05-07T08:23:47.170094+00:00
2026,regular,2026-05-03,823555,2026-05-03T17:35:00Z,Yankee Stadium,NYY,BAL,40.8296,-73.9262,open,open_meteo_archive,2026-05-03T17:00,57.4,46.3,27,,,14.5,300,34.7,1010.8,63,grass,2026-05-07T08:23:47.841417+00:00
2026,regular,2026-05-03,822987,2026-05-03T17:40:00Z,Tropicana Field,TBR,SFG,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:24:23.044044+00:00
2026,regular,2026-05-03,823875,2026-05-03T17:40:00Z,loanDepot park,MIA,PHI,25.7781,-80.2197,retractable,open_meteo_archive,2026-05-03T17:00,75.0,79.2,81,,0.441,7.4,33,17.9,1014.6,100,turf,2026-05-07T08:24:23.718665+00:00
2026,regular,2026-05-03,823065,2026-05-03T18:15:00Z,Busch Stadium,STL,LAD,38.6226,-90.1928,open,open_meteo_archive,2026-05-03T18:00,73.7,68.9,37,,,8.4,197,23.5,1008.9,100,grass,2026-05-07T08:24:24.382546+00:00
2026,regular,2026-05-03,824687,2026-05-03T18:20:00Z,Wrigley Field,CHC,ARI,41.9484,-87.6553,open,open_meteo_archive,2026-05-03T18:00,63.2,57.1,49,,,10.8,203,30.6,1006.0,1,grass,2026-05-07T08:24:25.058710+00:00
2026,regular,2026-05-03,824364,2026-05-03T19:10:00Z,Coors Field,COL,ATL,39.7559,-104.9942,open,open_meteo_archive,2026-05-03T19:00,63.0,59.6,42,,,2.0,164,8.5,1006.1,100,grass,2026-05-07T08:24:25.701119+00:00
2026,regular,2026-05-03,825013,2026-05-03T20:05:00Z,Oakland Coliseum,ATH,CLE,37.7516,-122.2005,open,open_meteo_archive,2026-05-03T20:00,57.0,53.2,74,,,8.4,245,19.9,1013.6,97,grass,2026-05-07T08:24:26.329664+00:00
2026,regular,2026-05-03,824043,2026-05-03T20:07:00Z,Angel Stadium,LAA,NYM,33.8003,-117.8827,open,open_meteo_archive,2026-05-03T20:00,61.2,59.5,68,,,4.6,194,15.7,1014.2,98,grass,2026-05-07T08:24:26.984567+00:00
2026,regular,2026-05-03,823145,2026-05-03T20:10:00Z,T-Mobile Park,SEA,KCR,47.5914,-122.3325,retractable,open_meteo_archive,2026-05-03T20:00,69.7,65.3,40,,,7.0,11,17.2,1008.8,59,turf,2026-05-07T08:24:27.649828+00:00
2026,regular,2026-05-03,823307,2026-05-03T20:10:00Z,Petco Park,SDP,CHW,32.7073,-117.1566,open,open_meteo_archive,2026-05-03T20:00,63.2,60.7,62,,0.004,5.9,251,15.4,1014.4,100,grass,2026-05-07T08:24:28.258030+00:00
2026,regular,2026-05-03,824285,2026-05-03T23:20:00Z,Comerica Park,DET,TEX,42.339,-83.0485,open,open_meteo_archive,2026-05-03T23:00,51.2,43.4,65,,,12.6,210,25.7,1009.4,55,grass,2026-05-07T08:24:28.891713+00:00
2026,regular,2026-05-04,824363,2026-05-04T21:40:00Z,Coors Field,COL,NYM,39.7559,-104.9942,open,open_meteo_archive,2026-05-04T21:00,54.2,49.7,60,,,5.3,5,14.5,1008.4,100,grass,2026-05-07T08:24:29.523702+00:00
2026,regular,2026-05-04,824283,2026-05-04T22:10:00Z,Comerica Park,DET,BOS,42.339,-83.0485,open,open_meteo_archive,2026-05-04T22:00,62.6,57.0,71,,0.004,15.5,229,30.2,1000.5,98,grass,2026-05-07T08:24:30.162001+00:00
2026,regular,2026-05-04,822984,2026-05-04T22:40:00Z,Tropicana Field,TBR,TOR,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:24:30.162031+00:00
2026,regular,2026-05-04,823552,2026-05-04T23:05:00Z,Yankee Stadium,NYY,BAL,40.8296,-73.9262,open,open_meteo_archive,2026-05-04T23:00,62.7,57.3,48,,,8.5,183,19.0,1010.9,,grass,2026-05-07T08:25:06.017853+00:00
2026,regular,2026-05-04,824684,2026-05-04T23:10:00Z,Wrigley Field,CHC,CIN,41.9484,-87.6553,open,open_meteo_archive,2026-05-04T23:00,62.2,59.2,71,,,8.9,258,24.2,1000.9,,grass,2026-05-07T08:25:06.684509+00:00
2026,regular,2026-05-04,824120,2026-05-04T23:40:00Z,Kauffman Stadium,KCR,CLE,39.0517,-94.4803,open,open_meteo_archive,2026-05-04T23:00,62.2,60.9,80,,,7.9,234,25.9,1004.6,57,grass,2026-05-07T08:25:07.365860+00:00
2026,regular,2026-05-04,823064,2026-05-04T23:45:00Z,Busch Stadium,STL,MIL,38.6226,-90.1928,open,open_meteo_archive,2026-05-04T23:00,66.0,65.7,63,,,3.0,323,15.7,1005.0,45,grass,2026-05-07T08:25:08.014079+00:00
2026,regular,2026-05-04,824201,2026-05-05T00:10:00Z,Minute Maid Park,HOU,LAD,29.7573,-95.3555,retractable,open_meteo_archive,2026-05-04T00:00,62.1,60.7,69,,,4.7,185,10.1,1018.5,87,turf,2026-05-07T08:25:08.641258+00:00
2026,regular,2026-05-04,824039,2026-05-05T01:38:00Z,Angel Stadium,LAA,CHW,33.8003,-117.8827,open,open_meteo_archive,2026-05-04T01:00,61.3,59.9,66,,,3.3,242,8.1,1015.7,100,grass,2026-05-07T08:25:09.299201+00:00
2026,regular,2026-05-04,823143,2026-05-05T01:40:00Z,T-Mobile Park,SEA,ATL,47.5914,-122.3325,retractable,open_meteo_archive,2026-05-04T01:00,56.4,54.9,74,,,2.4,34,5.8,1009.1,80,turf,2026-05-07T08:25:09.954704+00:00
2026,regular,2026-05-04,823228,2026-05-05T01:45:00Z,Oracle Park,SFG,SDP,37.7786,-122.3893,open,open_meteo_archive,2026-05-04T01:00,55.1,52.8,85,,,6.2,215,14.8,1014.9,21,grass,2026-05-07T08:25:10.646280+00:00
