season,snapshotAt,date,market,marketGroup,player,team,opponent,pitcher,line,americanOdds,sportsbookImpliedPercent,finalProbabilityPercent,finalEdgePercent,edgeBucket,probabilityBucket,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,hasWeatherBoost,hasSavantBoost,hasOddsMovementBoost,missingData,actualStat,result,overHit,push,profitUnits,calculatedImpliedPercent,calculatedEdgePercent,edgeDelta,mathStatus,warnings
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,5.5,160,38.46,38.46,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,38.4615,-0.0015,0.0015,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,5,160,38.46,38.46,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,38.4615,-0.0015,0.0015,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,3.5,160,38.46,38.46,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,38.4615,-0.0015,0.0015,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,3.5,160,38.46,38.46,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,38.4615,-0.0015,0.0015,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,3,165,37.74,37.74,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,37.7358,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,6,165,37.74,37.74,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,37.7358,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,WSH vs MIN,WSH,MIN,,4,165,37.74,37.74,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,37.7358,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,5.5,170,37.04,37.04,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,37.037,0.003,-0.003,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,6,175,36.36,36.36,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,36.3636,-0.0036,0.0036,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,6,175,36.36,36.36,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,36.3636,-0.0036,0.0036,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,3.5,180,35.71,35.71,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,35.7143,-0.0043,0.0043,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,6.5,180,35.71,35.71,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,35.7143,-0.0043,0.0043,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,3,185,35.09,35.09,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,35.0877,0.0023,-0.0023,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,5.5,185,35.09,35.09,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,35.0877,0.0023,-0.0023,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,6,185,35.09,35.09,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,35.0877,0.0023,-0.0023,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,3,200,33.33,33.33,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,33.3333,-0.0033,0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,6,200,33.33,33.33,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,33.3333,-0.0033,0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,2.5,200,33.33,33.33,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,33.3333,-0.0033,0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,6.5,200,33.33,33.33,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,33.3333,-0.0033,0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,6.5,200,33.33,33.33,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,33.3333,-0.0033,0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,6,200,33.33,33.33,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,33.3333,-0.0033,0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,3,210,32.26,32.26,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,32.2581,0.0019,-0.0019,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,3,210,32.26,32.26,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,32.2581,0.0019,-0.0019,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,6,220,31.25,31.25,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,31.25,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,2.5,220,31.25,31.25,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,31.25,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,3,220,31.25,31.25,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,31.25,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,6.5,220,31.25,31.25,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,31.25,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,6.5,220,31.25,31.25,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,31.25,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,2.5,240,29.41,29.41,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,29.4118,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,6,240,29.41,29.41,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,29.4118,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,6.5,240,29.41,29.41,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,29.4118,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,6.5,240,29.41,29.41,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,29.4118,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,3,240,29.41,29.41,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,29.4118,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,3,240,29.41,29.41,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,29.4118,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,6.5,250,28.57,28.57,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,28.5714,-0.0014,0.0014,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,2.5,250,28.57,28.57,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,28.5714,-0.0014,0.0014,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,2.5,250,28.57,28.57,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,28.5714,-0.0014,0.0014,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,6.5,270,27.03,27.03,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,27.027,0.003,-0.003,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,6,270,27.03,27.03,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,27.027,0.003,-0.003,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,2.5,270,27.03,27.03,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,27.027,0.003,-0.003,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,3,275,26.67,26.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,26.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,2.5,280,26.32,26.32,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,26.3158,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,2.5,280,26.32,26.32,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,26.3158,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,6.5,290,25.64,25.64,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,25.641,-0.001,0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,2.5,320,23.81,23.81,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,23.8095,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,2,360,21.74,21.74,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,21.7391,0.0009,-0.0009,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,2,400,20.0,20.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,20.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,2,425,19.05,19.05,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,19.0476,0.0024,-0.0024,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,1.5,425,19.05,19.05,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,19.0476,0.0024,-0.0024,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,1.5,450,18.18,18.18,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,18.1818,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,2,450,18.18,18.18,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,18.1818,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,2,450,18.18,18.18,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,18.1818,-0.0018,0.0018,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,1.5,475,17.39,17.39,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,17.3913,-0.0013,0.0013,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,2,475,17.39,17.39,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,17.3913,-0.0013,0.0013,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,1.5,500,16.67,16.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,16.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,2,500,16.67,16.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,16.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,2,500,16.67,16.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,16.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,1.5,525,16.0,16.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,16.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,1.5,525,16.0,16.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,16.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,1.5,550,15.38,15.38,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,15.3846,-0.0046,0.0046,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,2,575,14.81,14.81,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,14.8148,-0.0048,0.0048,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,1.5,575,14.81,14.81,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,14.8148,-0.0048,0.0048,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,1.5,600,14.29,14.29,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,14.2857,0.0043,-0.0043,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,1.5,625,13.79,13.79,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,13.7931,-0.0031,0.0031,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,KC vs CLE,KC,CLE,,1.5,-370,78.72,78.72,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,78.7234,-0.0034,0.0034,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,CHC vs CIN,CHC,CIN,,1.5,-345,77.53,77.53,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,77.5281,0.0019,-0.0019,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,PHI vs ATH,PHI,ATH,,1.5,-345,77.53,77.53,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,77.5281,0.0019,-0.0019,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,CHC vs CIN,CHC,CIN,,1.5,-333,76.91,76.91,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,76.9053,0.0047,-0.0047,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,DET vs BOS,DET,BOS,,1.5,-333,76.91,76.91,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,76.9053,0.0047,-0.0047,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,TB vs TOR,TB,TOR,,1.5,-323,76.36,76.36,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,76.3593,0.0007,-0.0007,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,SEA vs ATL,SEA,ATL,,1.5,-323,76.36,76.36,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,76.3593,0.0007,-0.0007,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,SF vs SD,SF,SD,,1.5,-312,75.73,75.73,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,75.7282,0.0018,-0.0018,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,SEA vs ATL,SEA,ATL,,1.5,-312,75.73,75.73,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,75.7282,0.0018,-0.0018,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,DET vs BOS,DET,BOS,,1.5,-303,75.19,75.19,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,75.1861,0.0039,-0.0039,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,LAA vs CWS,LAA,CWS,,1.5,-244,70.93,70.93,,0-2%,70%+,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,70.9302,-0.0002,0.0002,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,CHC vs CIN,CHC,CIN,,0.5,-141,58.51,58.51,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.5062,0.0038,-0.0038,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,DET vs BOS,DET,BOS,,0.5,-132,56.9,56.9,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.8966,0.0034,-0.0034,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,SF vs SD,SF,SD,,0.5,-132,56.9,56.9,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.8966,0.0034,-0.0034,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,PHI vs ATH,PHI,ATH,,0.5,-130,56.52,56.52,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.5217,-0.0017,0.0017,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,LAA vs CWS,LAA,CWS,,0.5,-128,56.14,56.14,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.1404,-0.0004,0.0004,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,CHC vs CIN,CHC,CIN,,0.5,-128,56.14,56.14,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.1404,-0.0004,0.0004,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,STL vs MIL,STL,MIL,,0.5,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,NYY vs TEX,NYY,TEX,,0.5,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,HOU vs LAD,HOU,LAD,,0.5,-118,54.13,54.13,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,54.1284,0.0016,-0.0016,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,DET vs BOS,DET,BOS,,0.5,-115,53.49,53.49,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,53.4884,0.0016,-0.0016,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,MIA vs BAL,MIA,BAL,,0.5,-115,53.49,53.49,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,53.4884,0.0016,-0.0016,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,DET vs BOS,DET,BOS,,0.5,-111,52.61,52.61,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,52.6066,0.0034,-0.0034,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,TB vs TOR,TB,TOR,,0.5,-106,51.46,51.46,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.4563,0.0037,-0.0037,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,SEA vs ATL,SEA,ATL,,0.5,-106,51.46,51.46,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.4563,0.0037,-0.0037,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,TB vs TOR,TB,TOR,,0.5,-105,51.22,51.22,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.2195,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,NYY vs TEX,NYY,TEX,,0.5,-105,51.22,51.22,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.2195,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,STL vs MIL,STL,MIL,,0.5,-102,50.5,50.5,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.495,0.005,-0.005,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,LAA vs CWS,LAA,CWS,,0.5,100,50.0,50.0,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.0,0.0,0.0,ok,
2026,2026-05-06T16:39:24.125453+00:00,2026-05-06,first_inning_total_runs,other,DET vs BOS,DET,BOS,,0.5,100,50.0,50.0,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.0,0.0,0.0,ok,
