snapshotAt,gradedAt,season,date,market,player,team,opponent,pitcher,line,americanOdds,actualStat,result,profitUnits,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,missingData,gradeNote
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,100.0,0.0,loss,-1.0,53.32,50.0,3.32,Low-Medium,No clear edge,-0.18,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,MJ Melendez,NYM,COL,Tomoyuki Sugano,5.5,760.0,0.0,loss,-1.0,14.93,11.63,3.3,Low,Alt ladder market,-0.8,1.8,1.3,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Connor Norby,MIA,PHI,Aaron Nola,1.5,349.0,0.0,loss,-1.0,25.56,22.27,3.29,Low,Alt ladder market,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Brett Baty,NYM,COL,Tomoyuki Sugano,5.5,1220.0,0.0,loss,-1.0,10.87,7.58,3.29,Low,Alt ladder market,-0.8,1.2,-0.61,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Mark Vientos,NYM,COL,Tomoyuki Sugano,5.5,1260.0,1.0,loss,-1.0,10.65,7.35,3.29,Low,Alt ladder market,-0.8,1.2,-0.73,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Elly De La Cruz,CIN,CHC,Edward Cabrera,1.5,104.0,3.0,win,1.04,52.3,49.02,3.28,Low-Medium,No clear edge,-0.81,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Owen Caissie,MIA,PHI,Aaron Nola,1.5,100.0,0.0,loss,-1.0,53.27,50.0,3.27,Low-Medium,No clear edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Owen Caissie,MIA,PHI,Aaron Nola,0.5,100.0,0.0,loss,-1.0,53.27,50.0,3.27,Low-Medium,No clear edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Gleyber Torres,DET,BOS,Payton Tolle,3.5,576.0,,ungraded,0.0,18.06,14.79,3.27,Low,Alt ladder market,0.96,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Riley Greene,DET,BOS,Payton Tolle,3.5,459.0,2.0,loss,-1.0,21.15,17.89,3.26,Low,Alt ladder market,0.96,1.8,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Isiah Kiner-Falefa,BOS,DET,Tarik Skubal,3.5,1120.0,,ungraded,0.0,11.46,8.2,3.26,Low,Alt ladder market,0.96,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Owen Caissie,MIA,PHI,Aaron Nola,1.5,417.0,0.0,loss,-1.0,22.59,19.34,3.25,Low,Alt ladder market,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_home_runs,Connor Norby,MIA,PHI,Aaron Nola,0.5,880.0,0.0,loss,-1.0,13.45,10.2,3.25,Low-Medium,No clear edge,-0.33,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter home runs from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Kevin McGonigle,DET,BOS,Payton Tolle,1.5,282.0,,ungraded,0.0,29.42,26.18,3.24,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Trea Turner,PHI,MIA,Janson Junk,4.5,710.0,0.0,loss,-1.0,15.59,12.35,3.24,Low,Alt ladder market,-0.18,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Troy Johnston,COL,NYM,Huascar Brazobán,1.5,267.0,0.0,loss,-1.0,30.48,27.25,3.23,Low,Alt ladder market,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Travis Bazzana,CLE,KCR,Michael Wacha,0.5,128.0,1.0,win,1.28,47.08,43.86,3.22,Low-Medium,No clear edge,0.54,-0.6,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Willson Contreras,BOS,DET,Tarik Skubal,3.5,423.0,0.0,loss,-1.0,22.34,19.12,3.22,Low,Alt ladder market,0.96,1.8,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Jakob Marsee,MIA,PHI,Aaron Nola,3.5,466.0,2.0,loss,-1.0,20.88,17.67,3.21,Low,Alt ladder market,-0.18,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Marcus Semien,NYM,COL,Tomoyuki Sugano,5.5,1160.0,0.0,loss,-1.0,11.14,7.94,3.21,Low,Alt ladder market,-0.8,,0.25,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Hunter Goodman,COL,NYM,Huascar Brazobán,0.5,100.0,0.0,loss,-1.0,53.2,50.0,3.2,Low-Medium,No clear edge,-0.8,1.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Wilyer Abreu,BOS,DET,Tarik Skubal,2.5,417.0,1.0,loss,-1.0,22.55,19.34,3.2,Low,Alt ladder market,0.96,1.8,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Moisés Ballesteros,CHC,CIN,Chase Petty,1.5,100.0,0.0,loss,-1.0,53.19,50.0,3.19,Low-Medium,No clear edge,-0.81,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Trevor Story,BOS,DET,Tarik Skubal,3.5,710.0,1.0,loss,-1.0,15.53,12.35,3.19,Low,Alt ladder market,0.96,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_home_runs,Xavier Edwards,MIA,PHI,Aaron Nola,0.5,870.0,0.0,loss,-1.0,13.49,10.31,3.18,Low-Medium,No clear edge,-0.33,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter home runs from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_home_runs,Victor Scott II,STL,MIL,Chad Patrick,0.5,1260.0,0.0,loss,-1.0,10.53,7.35,3.18,Low-Medium,No clear edge,1.49,-1.6,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter home runs from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Trevor Story,BOS,DET,Tarik Skubal,1.5,415.0,1.0,loss,-1.0,22.59,19.42,3.17,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Hunter Goodman,COL,NYM,Huascar Brazobán,4.5,394.0,0.0,loss,-1.0,23.4,20.24,3.16,Low,Alt ladder market,-0.8,1.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Jahmai Jones,DET,BOS,Payton Tolle,1.5,411.0,0.0,loss,-1.0,22.73,19.57,3.16,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Owen Caissie,MIA,PHI,Aaron Nola,3.5,432.0,0.0,loss,-1.0,21.95,18.8,3.16,Low,Alt ladder market,-0.18,1.8,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Ceddanne Rafaela,BOS,DET,Tarik Skubal,3.5,680.0,2.0,loss,-1.0,15.97,12.82,3.15,Low,Alt ladder market,0.96,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_home_runs,Michael Massey,KCR,CLE,Tanner Bibee,0.5,710.0,,ungraded,0.0,15.5,12.35,3.15,Low-Medium,No clear edge,1.86,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Bo Bichette,NYM,COL,Tomoyuki Sugano,5.5,1060.0,0.0,loss,-1.0,11.77,8.62,3.15,Low,Alt ladder market,-0.8,1.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Kevin McGonigle,DET,BOS,Payton Tolle,2.5,302.0,,ungraded,0.0,28.02,24.88,3.14,Low,Alt ladder market,0.96,1.2,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Riley Greene,DET,BOS,Payton Tolle,1.5,333.0,1.0,loss,-1.0,26.24,23.09,3.14,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Connor Wong,BOS,DET,Tarik Skubal,0.5,-108.0,,ungraded,0.0,55.05,51.92,3.13,Low-Medium,No clear edge,0.4,,0.78,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Brenton Doyle,COL,NYM,Huascar Brazobán,4.5,890.0,0.0,loss,-1.0,13.23,10.1,3.13,Low,Alt ladder market,-0.8,,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Willson Contreras,BOS,DET,Tarik Skubal,1.5,399.0,0.0,loss,-1.0,23.16,20.04,3.12,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_home_runs,Joe Mack,MIA,PHI,Aaron Nola,0.5,860.0,0.0,loss,-1.0,13.54,10.42,3.12,Low-Medium,No clear edge,-0.33,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter home runs from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Ezequiel Tovar,COL,NYM,Huascar Brazobán,1.5,308.0,0.0,loss,-1.0,27.61,24.51,3.1,Low,Alt ladder market,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Dillon Dingler,DET,BOS,Payton Tolle,2.5,279.0,2.0,loss,-1.0,29.48,26.39,3.09,Low,Alt ladder market,0.96,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Caleb Durbin,BOS,DET,Tarik Skubal,3.5,1040.0,0.0,loss,-1.0,11.86,8.77,3.09,Low,Alt ladder market,0.96,-0.8,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Matt Vierling,DET,BOS,Payton Tolle,1.5,388.0,0.0,loss,-1.0,23.57,20.49,3.08,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,pitcher_strikeouts,Tomoyuki Sugano,COL,NYM,Tomoyuki Sugano,3.5,109.0,1.0,loss,-1.0,50.92,47.85,3.07,Low-Medium,No clear edge,,-0.8,1.08,PropLine game moneyline/total context | Self-stored odds movement snapshots,Pitcher strikeouts from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Willi Castro,COL,NYM,Huascar Brazobán,1.5,122.0,1.0,loss,-1.0,48.12,45.05,3.07,Low-Medium,No clear edge,-0.8,1.2,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Otto Lopez,MIA,PHI,Aaron Nola,1.5,196.0,1.0,loss,-1.0,36.86,33.78,3.07,Low,Alt ladder market,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Gleyber Torres,DET,BOS,Payton Tolle,1.5,318.0,,ungraded,0.0,26.99,23.92,3.07,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Kyle Stowers,MIA,PHI,Aaron Nola,1.5,103.0,2.0,win,1.03,52.32,49.26,3.06,Low-Medium,No clear edge,-0.18,0.6,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,pitcher_strikeouts,Aaron Nola,PHI,MIA,Aaron Nola,5.5,115.0,5.0,loss,-1.0,49.57,46.51,3.06,Low-Medium,No clear edge,-0.03,,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,Pitcher strikeouts from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits_alt,Ceddanne Rafaela,BOS,DET,Tarik Skubal,1.5,383.0,2.0,win,3.83,23.76,20.7,3.06,Low,Alt ladder market,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Nathaniel Lowe,CIN,CHC,Edward Cabrera,1.5,121.0,0.0,loss,-1.0,48.29,45.25,3.04,Low-Medium,No clear edge,-0.81,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Connor Norby,MIA,PHI,Aaron Nola,3.5,425.0,0.0,loss,-1.0,22.09,19.05,3.04,Low,Alt ladder market,-0.18,1.2,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Justin Crawford,PHI,MIA,Janson Junk,3.5,730.0,0.0,loss,-1.0,15.09,12.05,3.04,Low,Alt ladder market,-0.18,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Connor Wong,BOS,DET,Tarik Skubal,2.5,610.0,,ungraded,0.0,17.12,14.08,3.03,Low,Alt ladder market,0.96,,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Carson Benge,NYM,COL,Tomoyuki Sugano,4.5,760.0,4.0,loss,-1.0,14.66,11.63,3.03,Low,Alt ladder market,-0.8,,1.3,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Ezequiel Tovar,COL,NYM,Huascar Brazobán,3.5,504.0,0.0,loss,-1.0,19.58,16.56,3.02,Low,Alt ladder market,-0.8,1.2,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Juan Soto,NYM,COL,Tomoyuki Sugano,5.5,597.0,0.0,loss,-1.0,17.36,14.35,3.01,Low,Alt ladder market,-0.8,1.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Jordan Beck,COL,NYM,Huascar Brazobán,4.5,780.0,3.0,loss,-1.0,14.38,11.36,3.01,Low,Alt ladder market,-0.8,,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases_alt,Hao-Yu Lee,DET,BOS,Payton Tolle,2.5,405.0,0.0,loss,-1.0,22.8,19.8,3.0,Low,Alt ladder market,0.96,1.2,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
